MovieTitle,TweetID,TweetText,TweetCreated,CompoundScore,positive_list,negative_list,neutral_list
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:41:03 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 19:40:54 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:39:09 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"RT @ParamountUK: See Rebecca Ferguson, @vanessakirby and @ImAngelaBassett in #MissionImpossible this weekend. https://t.co/aSfsJp82ut",Sun Aug 05 19:38:46 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:37:32 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @EdsFilmicForays: #MissionImossibleFallout - My mission was to write a vivid but spoiler-free review. I chose to accept it: https://t.co…,Sun Aug 05 19:36:02 +0000 2018,0.5267,0.175,0.0,0.825
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:34:57 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @IMAX: Let us expand your view. Secure your seat for #MissionImpossible Fallout before it’s too late: https://t.co/atlkJVRepH https://t.…,Sun Aug 05 19:34:36 +0000 2018,0.5719,0.217,0.0,0.783
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:34:09 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @Fandango: #MissionImpossible Fallout piloted its way to the top of the box office mountain for a second week—to the tune of $35M https:…,Sun Aug 05 19:34:05 +0000 2018,0.2023,0.076,0.0,0.924
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:33:57 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @TomCruise: That impact? No joke. #MissionImpossible Fallout https://t.co/lY3rr43wg3,Sun Aug 05 19:33:27 +0000 2018,0.0,0.193,0.193,0.614
Mission: Impossible - Fallout,1026263074699849728,That Kremlin scene was a whole load of fun!! Honestly if Tom Cruise wasn’t the lead of these movies I’d have devour… https://t.co/fT9ytjL6e4,Sun Aug 05 19:32:58 +0000 2018,0.7835,0.256,0.0,0.744
Mission: Impossible - Fallout,1026263074699849728,"Loved the new #MissionImpossible film, particularly the scenes from Norway, but still really struggling with the fa… https://t.co/5He9khUFpw",Sun Aug 05 19:32:52 +0000 2018,-0.3998,0.108,0.183,0.708
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:32:46 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:32:04 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:31:58 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:31:33 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: No hard feelings... #MissionImpossible https://t.co/Re80EnnX2E,Sun Aug 05 19:31:19 +0000 2018,-0.3818,0.0,0.419,0.581
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:30:19 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @TheGr0wnUpNerd: New episode tonight! @TheGuN_Peter and @SirJonesiest talk all about their love for the #MissionImpossible franchise and…,Sun Aug 05 19:29:28 +0000 2018,0.6696,0.209,0.0,0.791
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: The word is out. #MissionImpossible Fallout is “one of the best reviewed blockbusters ever.” Don’t miss the #1 movie in th…,Sun Aug 05 19:28:49 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:28:49 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 19:28:37 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,Owen Davian is still my favorite villain in the #MissionImpossible world. RIP... https://t.co/xhdJzNVIHO,Sun Aug 05 19:28:30 +0000 2018,-0.1531,0.17,0.205,0.625
Mission: Impossible - Fallout,1026263074699849728,"RT @mnetmovies: Kicking the bar into the sky with the new #MissionImpossible!

Check out more interviews with @Lalla_Hirayama here ➡ https:…",Sun Aug 05 19:27:53 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 19:27:53 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,"Mission Impossible was great! Henry Cavill please keep playing different roles.
#MissionImpossible #henrycavill
#tomcruise",Sun Aug 05 19:27:51 +0000 2018,0.8172,0.436,0.0,0.564
Mission: Impossible - Fallout,1026263074699849728,RT @TheGr0wnUpNerd: #MissionImpossible #fallout #nerd #podcast https://t.co/QH3oys0Hgd,Sun Aug 05 19:27:49 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: '#MissionImpossible' Tops '#ChristopherRobin' for Weekend #1; '#BlackPanther' Reaches $700M https://t.co/xxoZfgCtE9 http…,Sun Aug 05 19:27:25 +0000 2018,0.5423,0.29,0.0,0.71
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: Weekend #BoxOffice Estimates: #MissionImpossible - Fallout $35m; #ChristopherRobin $25m; @SpyWhoDumpedMe $12.35m https:/…,Sun Aug 05 19:27:22 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible #fallout #nerd #podcast https://t.co/QH3oys0Hgd,Sun Aug 05 19:26:16 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 19:26:07 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:25:59 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:25:34 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is not slowing down. Come along for the ride. In theatres now. https://t.co/Irxyq8NPDJ,Sun Aug 05 19:25:20 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:25:16 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @ParamountUK: See Rebecca Ferguson, @vanessakirby and @ImAngelaBassett in #MissionImpossible this weekend. https://t.co/aSfsJp82ut",Sun Aug 05 19:24:55 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:24:36 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 19:24:25 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you, Paris! What an amazing time at the World Premiere of #MissionImpossible Fallout. https://t.co/MfdNSOUWYX",Sun Aug 05 19:24:09 +0000 2018,0.7644,0.305,0.0,0.695
Mission: Impossible - Fallout,1026263074699849728,"RT @MissionFilm: This is a mission you won’t want to miss. See the film critics are calling “wildly entertaining” and “insanely fun,"" in th…",Sun Aug 05 19:23:40 +0000 2018,-0.3612,0.052,0.151,0.797
Mission: Impossible - Fallout,1026263074699849728,Kudos to #MissionImpossible #Fallout for the success. The movie deserved it. It was one of the best action movies I… https://t.co/n9V7oYi0Xp,Sun Aug 05 19:23:13 +0000 2018,0.9042,0.384,0.0,0.616
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:22:47 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 19:22:41 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 19:20:55 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:20:49 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:20:48 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,"Which #MissionImpossible movie is your #1 favorite? 
https://t.co/PR00l5W86p",Sun Aug 05 19:20:31 +0000 2018,0.4588,0.3,0.0,0.7
Mission: Impossible - Fallout,1026263074699849728,Tom Cruise be running lol! #MissionImpossible,Sun Aug 05 19:20:24 +0000 2018,0.4753,0.382,0.0,0.618
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: Are you in or out? Accept the mission and get your tickets for the #1 movie in the world. #MissionImpossible Fallout is in…,Sun Aug 05 19:19:26 +0000 2018,0.3818,0.098,0.0,0.902
Mission: Impossible - Fallout,1026263074699849728,Daring film fans watched a screening of the new #MissionImpossible on the cliff where Tom Cruise shot scenes… https://t.co/cQiszqDVJw,Sun Aug 05 19:19:00 +0000 2018,0.3612,0.128,0.0,0.872
Mission: Impossible - Fallout,1026263074699849728,RT @JHarden13: Helllll nah. This dude’s no joke! See #MissionImpossible-Fallout in theaters 7.27! #ad https://t.co/HBJvuqBUBn,Sun Aug 05 19:18:18 +0000 2018,-0.2462,0.12,0.228,0.653
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! https://t.co/FRKofee7…,Sun Aug 05 19:18:04 +0000 2018,0.4574,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,RT @IMAX: The mission is almost complete. Experience #MissionImpossible Fallout in IMAX before it’s gone. Secure your seat: https://t.co/at…,Sun Aug 05 19:16:32 +0000 2018,0.34,0.118,0.0,0.882
Mission: Impossible - Fallout,1026263074699849728,"RT @BMWUSA: When it’s your mission to save the world, you need a vehicle that’s up for the challenge. See the BMW #M5 in Mission: Impossibl…",Sun Aug 05 19:15:54 +0000 2018,0.5423,0.164,0.0,0.836
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:15:48 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 19:15:45 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,"RT @BMWUSA: When it’s your mission to save the world, you need a vehicle that’s up for the challenge. See the BMW #M5 in Mission: Impossibl…",Sun Aug 05 19:15:39 +0000 2018,0.5423,0.164,0.0,0.836
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:15:31 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 19:15:20 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:15:20 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @AlanPressStart: #MissionImpossible Fallout is the perfect popcorn summer movie. It has everything I wanted. Awesome action, crazy stunt…",Sun Aug 05 19:14:01 +0000 2018,0.7506,0.31,0.095,0.595
Mission: Impossible - Fallout,1026263074699849728,RT @balajidtweets: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! @TomCruise https://…,Sun Aug 05 19:13:38 +0000 2018,0.4574,0.143,0.0,0.857
Mission: Impossible - Fallout,1026263074699849728,Tom cruise has run more in the mission impossible series than i have run my entire life. #MissionImpossible,Sun Aug 05 19:12:26 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:12:25 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,#ethanhunt ‘s team squabbling while he flies a helicopter over Kashmir is every mom just trying to get through the… https://t.co/1U1Zw9ceUG,Sun Aug 05 19:12:22 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"MISSION: IMPOSSIBLE - FALLOUT | https://t.co/Fqgjmap4ox

★★★★½

The high-octane spy adventure is packed with breath… https://t.co/G6AbtgKv2r",Sun Aug 05 19:11:45 +0000 2018,0.3182,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,"RT @boomottawa: ""Mission: Impossible 6"" is #1 at the box office again bringing in $35,000,000 @dylanblackradio #Ottawa #MissionImpossible h…",Sun Aug 05 19:11:09 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:10:07 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: Watch your back. Experience the thrill of #MissionImpossible Fallout in theatres now. https://t.co/Qowms1b6Rv https://t.co…,Sun Aug 05 19:10:04 +0000 2018,0.3612,0.143,0.0,0.857
Mission: Impossible - Fallout,1026263074699849728,"RT @mnetmovies: Kicking the bar into the sky with the new #MissionImpossible!

Check out more interviews with @Lalla_Hirayama here ➡ https:…",Sun Aug 05 19:09:44 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,#TheV 10 acts in so far. Imma call this one #MissionImpossible,Sun Aug 05 19:09:30 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Loved #MissionImpossibleFallout , soundtrack was on point for every dramatic, action, reflective scene. Serious thr… https://t.co/EHKbXF3Evc",Sun Aug 05 19:09:05 +0000 2018,0.5574,0.214,0.071,0.714
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: No hard feelings... #MissionImpossible https://t.co/Re80EnnX2E,Sun Aug 05 19:09:05 +0000 2018,-0.3818,0.0,0.419,0.581
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Prepare for the Fallout. @TomCruise returns as Ethan Hunt in #MissionImpossible Fallout. Watch the new trailer now. https:…,Sun Aug 05 19:08:40 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: Henry Cavill's arms are locked and loaded. #MissionImpossible Fallout has hit theatres. See it now. https://t.co/Qowms1b6R…,Sun Aug 05 19:08:23 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:08:18 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 19:08:14 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,@Skydance #MissionImpossible,Sun Aug 05 19:07:09 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:06:55 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:06:54 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: '#MissionImpossible' Tops '#ChristopherRobin' for Weekend #1; '#BlackPanther' Reaches $700M https://t.co/xxoZfgCtE9 http…,Sun Aug 05 19:06:43 +0000 2018,0.5423,0.29,0.0,0.71
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 19:06:31 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Excited to see #MissionImpossible Fallout today, particularly to witness the magical pocket appear on Superman’s sh… https://t.co/N3vyLEEu5x",Sun Aug 05 19:05:51 +0000 2018,0.34,0.13,0.0,0.87
Mission: Impossible - Fallout,1026263074699849728,Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible… https://t.co/sc3Qx7emlq,Sun Aug 05 19:05:42 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! https://t.co/FRKofee7…,Sun Aug 05 19:05:36 +0000 2018,0.4574,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,"RT @mnetmovies: Kicking the bar into the sky with the new #MissionImpossible!

Check out more interviews with @Lalla_Hirayama here ➡ https:…",Sun Aug 05 19:04:30 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: '#MissionImpossible' Tops '#ChristopherRobin' for Weekend #1; '#BlackPanther' Reaches $700M https://t.co/xxoZfgCtE9 http…,Sun Aug 05 19:03:59 +0000 2018,0.5423,0.29,0.0,0.71
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 19:03:22 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 19:03:11 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,Watching the two most recent #MissionImpossible movies due to the fact #Fallout is getting great reviews and I kind… https://t.co/tvwkeyPlHj,Sun Aug 05 19:02:45 +0000 2018,0.6249,0.186,0.0,0.814
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 19:02:31 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 18:59:49 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 18:59:39 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 18:58:29 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 18:58:16 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @IMAX: Let us expand your view. Secure your seat for #MissionImpossible Fallout before it’s too late: https://t.co/atlkJVRepH https://t.…,Sun Aug 05 18:56:50 +0000 2018,0.5719,0.217,0.0,0.783
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 18:54:48 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"#MissionImpossible kicked 9 kinds of ass.

Tom Cruise fucking brings it. https://t.co/Vgs4A52WPI",Sun Aug 05 18:54:40 +0000 2018,-0.5423,0.0,0.259,0.741
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 18:53:34 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,"RT @ramto2002: @TomCruise must watch #MissionImpossible fallout one of the best movie ever 

Loving this movie watching again n again 

#To…",Sun Aug 05 18:53:17 +0000 2018,0.8442,0.31,0.0,0.69
Mission: Impossible - Fallout,1026263074699849728,"RT @ParamountUK: See Rebecca Ferguson, @vanessakirby and @ImAngelaBassett in #MissionImpossible this weekend. https://t.co/aSfsJp82ut",Sun Aug 05 18:52:38 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 18:52:22 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: Weekend #BoxOffice Estimates: #MissionImpossible - Fallout $35m; #ChristopherRobin $25m; @SpyWhoDumpedMe $12.35m https:/…,Sun Aug 05 18:51:51 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @IMAX: Let us expand your view. Secure your seat for #MissionImpossible Fallout before it’s too late: https://t.co/atlkJVRepH https://t.…,Sun Aug 05 18:51:50 +0000 2018,0.5719,0.217,0.0,0.783
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 18:51:47 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: Weekend #BoxOffice Estimates: #MissionImpossible - Fallout $35m; #ChristopherRobin $25m; @SpyWhoDumpedMe $12.35m https:/…,Sun Aug 05 18:51:08 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 18:49:52 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,"RT @MyFilmClub: To celebrate the release of Mission: Impossible – Fallout, in cinemas now (cert 12A), we are offering you the chance to win…",Sun Aug 05 18:49:48 +0000 2018,0.6908,0.213,0.0,0.787
Mission: Impossible - Fallout,1026263074699849728,Went to the movies to go see the new mission impossible and I can say that they are like a fine wine bc they get be… https://t.co/cFcqbZR340,Sun Aug 05 18:49:21 +0000 2018,0.5106,0.158,0.0,0.842
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 18:49:07 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"They fit so many impossible missions into this one.
.
.
.
.
.
.
.
.
#missionimpossible #missionimpossiblefallout… https://t.co/uC19EtSq1s",Sun Aug 05 18:49:06 +0000 2018,0.3612,0.185,0.0,0.815
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible Franchise Pitch Meeting https://t.co/fgVYkszpHM #MovieNews #SuperEasyBarelyAnInconvenience https://t.co/M6OWn7EXi1,Sun Aug 05 18:48:02 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @BeIsMyName: Tom Cruise โคตรระห่ำเล่นฉากเสี่ยงตายเอง 😂😂😂 Henry Carvill บอกเห็นแล้วนึกเลยว่านี่คงเป็นการตายของพี่ทอม เหล่านักแสดงและทีมงา…,Sun Aug 05 18:47:41 +0000 2018,0.0,0.0,0.0,1.0
